,cumulative_return,cumulative_capital,maxdd
2022-07-06-13:45,0.053571321729304844,1051924.5064155885,-0.05955984778194745
2022-07-06-13:50,0.05226440840990251,1050549.7322671483,-0.05955984778194745
2022-07-06-13:55,0.05410197779427778,1052480.190291926,-0.05955984778194745
2022-07-06-14:00,0.056511634932683595,1055016.3066954936,-0.05955984778194745
2022-07-06-14:05,0.06071129526922473,1059447.0168331268,-0.05955984778194745
2022-07-06-14:10,0.057282029831845604,1055813.8917955665,-0.05955984778194745
2022-07-06-14:15,0.058387448442121535,1056981.0081205452,-0.05955984778194745
2022-07-06-14:20,0.05735372955217203,1055888.386886133,-0.05955984778194745
2022-07-06-14:25,0.05877845725270324,1057392.7403195992,-0.05955984778194745
2022-07-06-14:30,0.06823379495688062,1067390.7457652665,-0.05955984778194745
2022-07-06-14:35,0.062241976718811626,1060995.134427644,-0.05955984778194745
2022-07-06-14:40,0.052976597537074836,1051164.6121971942,-0.05955984778194745
2022-07-06-14:45,0.05887587831765912,1057365.7273911594,-0.05955984778194745
2022-07-06-14:50,0.06111160313287033,1059729.7061866417,-0.05955984778194745
2022-07-06-14:55,0.059562639096459716,1058088.2229834427,-0.05955984778194745
2022-07-06-15:00,0.0573920841922331,1055791.5844019416,-0.05955984778194745
2022-07-07-09:35,0.06390892297945774,1062672.0079503974,-0.05955984778194745
2022-07-07-09:40,0.06767168371999327,1066670.5884619793,-0.05955984778194745
2022-07-07-09:45,0.06918308300646145,1068282.7536282772,-0.05955984778194745
2022-07-07-09:50,0.06931801356936935,1068426.897621569,-0.05955984778194745
2022-07-07-09:55,0.06970279746772957,1068838.0110883487,-0.05955984778194745
2022-07-07-10:00,0.06376172556238818,1062487.9676093108,-0.05955984778194745
2022-07-07-10:05,0.0670222044707195,1065952.1872180568,-0.05955984778194745
2022-07-07-10:10,0.07434299135364787,1073755.7960080714,-0.05955984778194745
2022-07-07-10:15,0.07006866213304087,1069166.210233398,-0.05955984778194745
2022-07-07-10:20,0.07408628945163721,1073461.721607752,-0.05955984778194745
2022-07-07-10:25,0.07711688290363494,1076714.9476722265,-0.05955984778194745
2022-07-07-10:30,0.08395015523746305,1084072.4341355741,-0.05955984778194745
2022-07-07-10:35,0.08472711704199669,1084914.7170102454,-0.05955984778194745
2022-07-07-10:40,0.07752265984396607,1077098.4953680316,-0.05955984778194745
2022-07-07-10:45,0.07563543494132614,1075065.768264977,-0.05955984778194745
2022-07-07-10:50,0.07174677290223415,1070885.2008223978,-0.05955984778194745
2022-07-07-10:55,0.06966556159647322,1068656.4624352742,-0.05955984778194745
2022-07-07-11:00,0.06907376536699282,1068024.0355701952,-0.05955984778194745
2022-07-07-11:05,0.06649129732204402,1065265.897627098,-0.05955984778194745
2022-07-07-11:10,0.06634422179207139,1065109.2230806428,-0.05955984778194745
2022-07-07-11:15,0.06971889477167185,1068703.6183960962,-0.05955984778194745
2022-07-07-11:20,0.07227107427227793,1071431.14186319,-0.05955984778194745
2022-07-07-11:25,0.0669475177784473,1065727.317650232,-0.05955984778194745
2022-07-07-11:30,0.060420904096308375,1058771.7271574268,-0.05955984778194745
2022-07-07-13:05,0.06759308892648261,1066365.4336775627,-0.05955984778194745
2022-07-07-13:10,0.06652955326337383,1065231.31600894,-0.05955984778194745
2022-07-07-13:15,0.06273129707095104,1061185.2945665466,-0.05955984778194745
2022-07-07-13:20,0.06638258549787265,1065059.9881514166,-0.05955984778194745
2022-07-07-13:25,0.060320813828475456,1058603.8376890318,-0.05955984778194745
2022-07-07-13:30,0.056696991775070905,1054767.6457561958,-0.05955984778194745
2022-07-07-13:35,0.06122182759330964,1059540.296179633,-0.05955984778194745
2022-07-07-13:40,0.051928445089009734,1049693.5829285164,-0.05955984778194745
2022-07-07-13:45,0.06614991665297815,1064621.7703690145,-0.05955984778194745
2022-07-07-13:50,0.06195655571460545,1060157.4270230078,-0.05955984778194745
2022-07-07-13:55,0.06392387763039571,1062243.097963378,-0.05955984778194745
2022-07-07-14:00,0.05781459601697888,1055753.5557360114,-0.05955984778194745
2022-07-07-14:05,0.05710085563429993,1055000.0217891256,-0.05955984778194745
2022-07-07-14:10,0.05391824143968254,1051642.363744458,-0.05955984778194745
2022-07-07-14:15,0.053716673704350903,1051430.3865748192,-0.05955984778194745
2022-07-07-14:20,0.05176399644384631,1049377.282367951,-0.05955984778194745
2022-07-07-14:25,0.05426971614091287,1052006.7276940346,-0.05955984778194745
2022-07-07-14:30,0.04488435927295889,1042133.2691271376,-0.05955984778194745
2022-07-07-14:35,0.035364863749817566,1032212.6861371652,-0.05955984778194745
2022-07-07-14:40,0.033732435644133696,1030527.6731372714,-0.05955984778194745
2022-07-07-14:45,0.032220204417476826,1028969.2770100192,-0.05955984778194745
2022-07-07-14:50,0.034725992372888204,1031547.6558308392,-0.05955984778194745
2022-07-07-14:55,0.03758617860075749,1034498.0742294373,-0.05955984778194745
2022-07-07-15:00,0.03609736060878476,1032957.8948838633,-0.05955984778194745
2022-07-08-09:35,0.05307515614242733,1050495.2428180634,-0.05955984778194745
2022-07-08-09:40,0.0520608077749261,1049429.674683443,-0.05955984778194745
2022-07-08-09:45,0.042213592995477424,1039095.7152809082,-0.05955984778194745
2022-07-08-09:50,0.04852504692092282,1045653.9200120313,-0.05955984778194745
2022-07-08-09:55,0.043558502863826655,1040460.6337498162,-0.05955984778194745
2022-07-08-10:00,0.04189834032002325,1038733.2999773629,-0.05955984778194745
2022-07-08-10:05,0.040437517697426956,1037215.8948739119,-0.05955984778194745
2022-07-08-10:10,0.049151088228168605,1046253.7487295021,-0.05955984778194745
2022-07-08-10:15,0.05053209301472438,1047698.6301644493,-0.05955984778194745
2022-07-08-10:20,0.04549379833781277,1042420.0157330842,-0.05955984778194745
2022-07-08-10:25,0.04027332860385329,1036978.093590876,-0.05955984778194745
2022-07-08-10:30,0.04219065359783831,1038966.3176079327,-0.05955984778194745
2022-07-08-10:35,0.05102651728386839,1048146.4823646932,-0.05955984778194745
2022-07-08-10:40,0.05248560274896513,1049675.8176624037,-0.05955984778194745
2022-07-08-10:45,0.052989815209079597,1050205.0772887499,-0.05955984778194745
2022-07-08-10:50,0.06010104291699171,1057673.3247333555,-0.05955984778194745
2022-07-08-10:55,0.05607669259466168,1053416.876748045,-0.05955984778194745
2022-07-08-11:00,0.06384708931156345,1061602.3437886569,-0.05955984778194745
2022-07-08-11:05,0.06130332021348257,1058901.872552077,-0.05955984778194745
2022-07-08-11:10,0.058200279319496444,1055616.0567388295,-0.05955984778194745
2022-07-08-11:15,0.0651027528170584,1062902.4185940702,-0.05955984778194745
2022-07-08-11:20,0.06115554129180928,1058706.9179171806,-0.05955984778194745
2022-07-08-11:25,0.05588882661631769,1053131.0106555417,-0.05955984778194745
2022-07-08-11:30,0.05742711308215006,1054751.0278359815,-0.05955984778194745
2022-07-08-13:05,0.0530127542893297,1050094.9783620173,-0.05955984778194745
2022-07-08-13:10,0.05727663241177309,1054572.4553667428,-0.05955984778194745
2022-07-08-13:15,0.064253922812908,1061930.5136368745,-0.05955984778194745
2022-07-08-13:20,0.06495938812995007,1062679.6687833539,-0.05955984778194745
2022-07-08-13:25,0.06867230256171653,1066625.3074619244,-0.05955984778194745
2022-07-08-13:30,0.06757693648275528,1065456.962281169,-0.05955984778194745
2022-07-08-13:35,0.0613986691931363,1058874.2843826103,-0.05955984778194745
2022-07-08-13:40,0.060388263895037056,1057804.3921956492,-0.05955984778194745
2022-07-08-13:45,0.06802748540542729,1065885.1942622955,-0.05955984778194745
2022-07-08-13:50,0.06230399025930106,1059784.6055266075,-0.05955984778194745
2022-07-08-13:55,0.051167657638397264,1047982.49165295,-0.05955984778194745
2022-07-08-14:00,0.058289611159740996,1055446.1742496844,-0.05955984778194745
2022-07-08-14:05,0.0613848040259808,1058712.9837189221,-0.05955984778194745
2022-07-08-14:10,0.05756052331956813,1054664.1680816573,-0.05955984778194745
2022-07-08-14:15,0.052424677516840455,1049247.575540728,-0.05955984778194745
2022-07-08-14:20,0.05096606557909179,1047717.1305013904,-0.05955984778194745
2022-07-08-14:25,0.053387588586229995,1050254.2016378725,-0.05955984778194745
2022-07-08-14:30,0.04964776397626905,1046326.4351278723,-0.05955984778194745
2022-07-08-14:35,0.05137654569807282,1048135.3051439613,-0.05955984778194745
2022-07-08-14:40,0.046114707734875096,1042620.187004787,-0.05955984778194745
2022-07-08-14:45,0.04231289494507964,1038656.3402429334,-0.05955984778194745
2022-07-08-14:50,0.04204248139419994,1038375.4734938246,-0.05955984778194745
2022-07-08-14:55,0.03567913355029931,1031767.9291634083,-0.05955984778194745
2022-07-08-15:00,0.04313048613634077,1039455.9957905746,-0.05955984778194745
2022-07-11-09:35,0.042933206925653083,1039250.9327321805,-0.05955984778194745
2022-07-11-09:40,0.03877826175736712,1034932.9020905882,-0.05955984778194745
2022-07-11-09:45,0.03298718530494632,1028939.5265314559,-0.05955984778194745
2022-07-11-09:50,0.03573360717900205,1031765.4285542025,-0.05955984778194745
2022-07-11-09:55,0.03592562356387986,1031963.5444218355,-0.05955984778194745
2022-07-11-10:00,0.03218110761338057,1028099.3404694141,-0.05955984778194745
2022-07-11-10:05,0.023640919255234812,1019319.1784509199,-0.06108619778676187
2022-07-11-10:10,0.023828831491933867,1019510.7209976529,-0.06108619778676187
2022-07-11-10:15,0.03278144148047444,1028638.0028618807,-0.06108619778676187
2022-07-11-10:20,0.048864463836368624,1045181.6108580306,-0.06108619778676187
2022-07-11-10:25,0.047021428998561716,1043255.3047373841,-0.06108619778676187
2022-07-11-10:30,0.05052500916784115,1046910.4333345577,-0.06108619778676187
2022-07-11-10:35,0.043733363465980585,1039800.1885897681,-0.06108619778676187
2022-07-11-10:40,0.04632164473893862,1042491.4839455133,-0.06108619778676187
2022-07-11-10:45,0.046324919591467756,1042494.897951386,-0.06108619778676187
2022-07-11-10:50,0.0467963038374424,1042986.3136227893,-0.06108619778676187
2022-07-11-10:55,0.03538811209641459,1031087.7257737129,-0.06108619778676187
2022-07-11-11:00,0.04297173890839674,1038907.1102963962,-0.06108619778676187
2022-07-11-11:05,0.04515079576293136,1041170.9479563122,-0.06108619778676187
2022-07-11-11:10,0.03881189444111504,1034571.0680580752,-0.06108619778676187
2022-07-11-11:15,0.04208972950423445,1037962.2213802449,-0.06108619778676187
2022-07-11-11:20,0.04641946028312193,1042456.3183574773,-0.06108619778676187
2022-07-11-11:25,0.04675839018242719,1042809.6379724884,-0.06108619778676187
2022-07-11-11:30,0.03376470550454012,1029259.6983576124,-0.06108619778676187
2022-07-11-13:05,0.03969525243954043,1035363.7713070265,-0.06108619778676187
2022-07-11-13:10,0.03808173334781248,1033693.1920951392,-0.06108619778676187
2022-07-11-13:15,0.033314574298232355,1028765.4122399534,-0.06108619778676187
2022-07-11-13:20,0.03797854845615049,1033563.5475372006,-0.06108619778676187
2022-07-11-13:25,0.041834182292733404,1037548.5901233437,-0.06108619778676187
2022-07-11-13:30,0.04747860025214862,1043404.948019202,-0.06108619778676187
2022-07-11-13:35,0.039920367580007006,1035518.650650809,-0.06108619778676187
2022-07-11-13:40,0.03516615214278016,1030595.5718963486,-0.06108619778676187
2022-07-11-13:45,0.0354493852952613,1030887.47072911,-0.06108619778676187
2022-07-11-13:50,0.036527047557828346,1031998.4192532678,-0.06108619778676187
2022-07-11-13:55,0.034863059816143266,1030281.186534192,-0.06108619778676187
2022-07-11-14:00,0.03514719556479024,1030573.9262504447,-0.06108619778676187
2022-07-11-14:05,0.02970188309350062,1024962.1291972472,-0.06108619778676187
2022-07-11-14:10,0.027780259563382884,1022992.5378523022,-0.06108619778676187
2022-07-11-14:15,0.030601630318836337,1025878.7790816458,-0.06108619778676187
2022-07-11-14:20,0.02490140180338806,1020031.0356117313,-0.06108619778676187
2022-07-11-14:25,0.026555354705350236,1021718.1189031728,-0.06108619778676187
2022-07-11-14:30,0.018796555321816757,1013790.8129920819,-0.06593056172017993
2022-07-11-14:35,0.00814377855567729,1002991.1257737142,-0.0765833384863194
2022-07-11-14:40,0.01693828142393263,1011811.9341061659,-0.0765833384863194
2022-07-11-14:45,0.008549523005443219,1003324.0882260047,-0.0765833384863194
2022-07-11-14:50,0.0037126418547140487,998471.1288555918,-0.08101447518728264
2022-07-11-14:55,0.006470690954952492,1001224.961254146,-0.08101447518728264
2022-07-11-15:00,0.009974451239813048,1004733.0135095994,-0.08101447518728264
2022-07-12-09:35,-6.648504167289064e-05,994644.5533410441,-0.08479360208366958
2022-07-12-09:40,-0.011722301387130969,983051.1590982907,-0.09644941842912766
2022-07-12-09:45,-0.010108493267812234,984637.6150405492,-0.09644941842912766
2022-07-12-09:50,-0.003628827039036388,991017.7381423098,-0.09644941842912766
2022-07-12-09:55,-0.01438180428824869,980361.3469504997,-0.09910892133024538
2022-07-12-10:00,-0.011295425654460178,983387.1132651198,-0.09910892133024538
2022-07-12-10:05,-0.01710518554028418,977673.8702622359,-0.10183230258228088
2022-07-12-10:10,-0.022760960321414725,972144.3670426364,-0.10748807736341141
2022-07-12-10:15,-0.019053833227294904,975748.2297650961,-0.10748807736341141
2022-07-12-10:20,-0.02160403686745161,973259.8730776727,-0.10748807736341141
2022-07-12-10:25,-0.0198411742012052,974975.5965724771,-0.10748807736341141
2022-07-12-10:30,-0.016080319591347543,978642.3380393456,-0.10748807736341141
2022-07-12-10:35,-0.017907043371109724,976854.628808567,-0.10748807736341141
2022-07-12-10:40,-0.019602518320135515,975198.3962565821,-0.10748807736341141
2022-07-12-10:45,-0.02459776612608552,970327.0386073155,-0.10932488316808221
2022-07-12-10:50,-0.027193482345298312,967808.3449752617,-0.111920599387295
2022-07-12-10:55,-0.025016693983992516,969915.0589165784,-0.111920599387295
2022-07-12-11:00,-0.02094876472526655,973860.6047632241,-0.111920599387295
2022-07-12-11:05,-0.033140986365844484,961987.0804229236,-0.11786810340784118
2022-07-12-11:10,-0.027547785844552558,967367.6670626212,-0.11786810340784118
2022-07-12-11:15,-0.022003382917641125,972731.1431872826,-0.11786810340784118
