,cumulative_return,cumulative_capital,maxdd
2022-07-13-14:50,0.1754894795238223,1177891.5478468,-0.12670765581359283
2022-07-13-14:55,0.17596318974810785,1178449.5271161145,-0.12670765581359283
2022-07-13-15:00,0.17480473589788362,1177084.347724132,-0.12670765581359283
2022-07-14-09:35,0.17459859045694204,1176841.697152245,-0.12670765581359283
2022-07-14-09:40,0.17454989051697334,1176784.385032241,-0.12670765581359283
2022-07-14-09:45,0.17366573752712555,1175743.9275998087,-0.12670765581359283
2022-07-14-09:50,0.1734235083940432,1175459.1281674993,-0.12670765581359283
2022-07-14-09:55,0.17365604297897602,1175732.4630679733,-0.12670765581359283
2022-07-14-10:00,0.17506072641400178,1177383.9949828668,-0.12670765581359283
2022-07-14-10:05,0.1747007901034715,1176960.2117316353,-0.12670765581359283
2022-07-14-10:10,0.17093714777069272,1172530.5544547657,-0.12670765581359283
2022-07-14-10:15,0.1693910512044478,1170717.708990706,-0.12670765581359283
2022-07-14-10:20,0.16608749097467854,1166850.1725269975,-0.12670765581359283
2022-07-14-10:25,0.16979581954304673,1171177.2363567848,-0.12670765581359283
2022-07-14-10:30,0.16842958980742673,1169577.139190793,-0.12670765581359283
2022-07-14-10:35,0.1724895925250942,1174325.6255544294,-0.12670765581359283
2022-07-14-10:40,0.17023171767123005,1171674.1452542418,-0.12670765581359283
2022-07-14-10:45,0.17218680676683776,1173964.8725992339,-0.12670765581359283
2022-07-14-10:50,0.17245447519599408,1174279.1059325673,-0.12670765581359283
2022-07-14-10:55,0.16969159308351237,1171034.7111957252,-0.12670765581359283
2022-07-14-11:00,0.16775043229217632,1168761.5445290585,-0.12670765581359283
2022-07-14-11:05,0.17577787528136804,1178143.7111957252,-0.12670765581359283
2022-07-14-11:10,0.16655998454630827,1167283.7111957252,-0.12670765581359283
2022-07-14-11:15,0.18027258915689046,1183290.2111957252,-0.12670765581359283
2022-07-14-11:20,0.18027005385323322,1183287.2111957252,-0.12670765581359283
2022-07-14-11:25,0.16843691658316096,1169285.2111957252,-0.12670765581359283
2022-07-14-11:30,0.16843563374815573,1169283.7111957252,-0.12670765581359283
2022-07-14-13:05,0.16843435091150485,1169282.2111957252,-0.12670765581359283
2022-07-14-13:10,0.16843435091150485,1169282.2111957252,-0.12670765581359283
2022-07-14-13:15,0.16843435091150485,1169282.2111957252,-0.12670765581359283
2022-07-14-13:20,0.1684330680732083,1169280.7111957252,-0.12670765581359283
2022-07-14-13:25,0.1684330680732083,1169280.7111957252,-0.12670765581359283
